CODGEO,NOM_COMMUNE,POPULATION,DEP,REG,MED21,TP6021,MEN_PAUV,SOURCE_REVENUS
02763,Vasseny,197,02,32,23443.0,18.7,19.4,insee_stats_dep_2022
02764,Vassogne,92,02,32,17954.0,30.0,25.8,insee_stats_dep_2022
02765,Vaucelles-et-Beffecourt,230,02,32,18002.0,26.1,30.5,insee_stats_dep_2022
02766,Vaudesson,237,02,32,22997.0,19.3,19.9,insee_stats_dep_2022
02767,Vauxrezis,323,02,32,18091.0,26.3,26.9,insee_stats_dep_2022
02768,Vauxaillon,498,02,32,14874.0,28.7,26.1,insee_stats_dep_2022
02769,Vaux-Andigny,924,02,32,17445.0,28.4,26.1,insee_stats_dep_2022
02770,Vauxbuin,763,02,32,19556.0,24.9,22.5,insee_stats_dep_2022
02772,Vaux-en-Vermandois,142,02,32,19521.0,23.1,22.7,insee_stats_dep_2022
02773,Vauxtin,43,02,32,23748.0,20.7,22.1,insee_stats_dep_2022
02774,Vendelles,123,02,32,18011.0,29.0,23.3,insee_stats_dep_2022
02775,Vendeuil,923,02,32,22450.0,18.5,20.3,insee_stats_dep_2022
02776,Vendhuile,585,02,32,18600.0,27.5,24.6,insee_stats_dep_2022
02777,Vendières,133,02,32,17216.0,27.1,24.1,insee_stats_dep_2022
02778,Vendresse-Beaulne,101,02,32,22358.0,17.4,14.2,insee_stats_dep_2022
02779,Vénérolles,229,02,32,24143.0,18.9,22.6,insee_stats_dep_2022
02780,Venizel,1324,02,32,19947.0,21.4,21.0,insee_stats_dep_2022
02781,Verdilly,443,02,32,15467.0,32.3,34.5,insee_stats_dep_2022
02782,Le Verguier,212,02,32,19963.0,27.2,25.6,insee_stats_dep_2022
02783,Grand-Verly,124,02,32,15834.0,29.8,34.4,insee_stats_dep_2022
02784,Petit-Verly,155,02,32,15055.0,27.0,24.1,insee_stats_dep_2022
02785,Vermand,1104,02,32,22294.0,24.7,26.2,insee_stats_dep_2022
02786,Verneuil-sous-Coucy,139,02,32,22721.0,19.5,22.0,insee_stats_dep_2022
02787,Verneuil-sur-Serre,249,02,32,17193.0,25.5,24.0,insee_stats_dep_2022
02788,Versigny,470,02,32,18829.0,24.6,21.0,insee_stats_dep_2022
02789,Vervins,2549,02,32,21005.0,22.5,25.8,insee_stats_dep_2022
02790,Vesles-et-Caumont,235,02,32,20121.0,26.4,22.9,insee_stats_dep_2022
02791,Veslud,270,02,32,19958.0,25.3,27.8,insee_stats_dep_2022
02792,Veuilly-la-Poterie,155,02,32,19071.0,23.2,23.8,insee_stats_dep_2022
02793,Vézaponin,113,02,32,13580.0,31.0,35.7,insee_stats_dep_2022
02794,Vézilly,181,02,32,16213.0,23.9,23.7,insee_stats_dep_2022
02795,Vic-sur-Aisne,1608,02,32,17196.0,28.9,34.2,insee_stats_dep_2022
02796,Vichel-Nanteuil,93,02,32,18024.0,27.3,25.9,insee_stats_dep_2022
02797,Viel-Arcy,166,02,32,20597.0,24.3,25.7,insee_stats_dep_2022
02798,Viels-Maisons,1192,02,32,19407.0,25.5,23.2,insee_stats_dep_2022
02799,Vierzy,384,02,32,20117.0,21.8,25.6,insee_stats_dep_2022
02800,Viffort,310,02,32,17702.0,26.6,25.5,insee_stats_dep_2022
02801,Vigneux-Hocquet,262,02,32,19692.0,19.3,22.8,insee_stats_dep_2022
02802,La Ville-aux-Bois-lès-Dizy,204,02,32,15900.0,29.5,29.5,insee_stats_dep_2022
02803,La Ville-aux-Bois-lès-Pontavert,150,02,32,11880.0,36.1,43.0,insee_stats_dep_2022
02804,Villemontoire,219,02,32,16567.0,26.5,24.9,insee_stats_dep_2022
02805,Villeneuve-Saint-Germain,2616,02,32,20550.0,25.6,24.8,insee_stats_dep_2022
02806,Villeneuve-sur-Fère,277,02,32,16327.0,29.9,24.0,insee_stats_dep_2022
02807,Villequier-Aumont,684,02,32,17138.0,29.8,31.8,insee_stats_dep_2022
02808,Villeret,263,02,32,19097.0,25.8,29.2,insee_stats_dep_2022
02809,Villers-Agron-Aiguizy,75,02,32,17389.0,25.2,23.1,insee_stats_dep_2022
02810,Villers-Cotterêts,10489,02,32,22424.0,24.8,23.7,insee_stats_dep_2022
02812,Villers-Hélon,193,02,32,11969.0,34.7,36.2,insee_stats_dep_2022
02813,Villers-le-Sec,262,02,32,15539.0,29.3,23.9,insee_stats_dep_2022
02814,Villers-lès-Guise,166,02,32,19113.0,26.8,26.7,insee_stats_dep_2022
02815,Villers-Saint-Christophe,418,02,32,13859.0,32.0,26.4,insee_stats_dep_2022
02816,Villers-sur-Fère,508,02,32,19673.0,26.9,25.6,insee_stats_dep_2022
02817,Ville-Savoye,84,02,32,22158.0,19.4,21.3,insee_stats_dep_2022
02818,Villiers-Saint-Denis,997,02,32,15516.0,28.8,29.6,insee_stats_dep_2022
02819,Vincy-Reuil-et-Magny,101,02,32,19679.0,22.5,21.5,insee_stats_dep_2022
02820,Viry-Noureuil,1651,02,32,15464.0,29.2,34.8,insee_stats_dep_2022
02821,Vivaise,654,02,32,19310.0,23.0,21.5,insee_stats_dep_2022
02822,Vivières,403,02,32,17507.0,24.4,28.5,insee_stats_dep_2022
02823,Voharies,70,02,32,20876.0,22.4,23.7,insee_stats_dep_2022
02824,Vorges,383,02,32,13049.0,28.8,26.3,insee_stats_dep_2022
02826,Voulpaix,348,02,32,23307.0,21.0,20.1,insee_stats_dep_2022
02827,Voyenne,312,02,32,15069.0,28.8,23.2,insee_stats_dep_2022
02828,Vregny,89,02,32,16280.0,28.5,24.9,insee_stats_dep_2022
02829,Vuillery,43,02,32,18046.0,28.2,33.6,insee_stats_dep_2022
02830,Wassigny,927,02,32,16383.0,28.7,24.5,insee_stats_dep_2022
02831,Watigny,350,02,32,17969.0,28.8,28.1,insee_stats_dep_2022
02832,Wiège-Faty,179,02,32,17715.0,27.8,30.9,insee_stats_dep_2022
02833,Wimy,460,02,32,21133.0,26.4,30.1,insee_stats_dep_2022
02834,Wissignicourt,145,02,32,18631.0,26.5,23.4,insee_stats_dep_2022
59001,Abancourt,441,59,32,13526.0,33.0,29.8,insee_stats_dep_2022
59002,Abscon,4108,59,32,16683.0,28.6,30.3,insee_stats_dep_2022
59003,Aibes,350,59,32,14842.0,33.7,32.4,insee_stats_dep_2022
59004,Aix-en-Pévèle,1338,59,32,13918.0,30.8,26.3,insee_stats_dep_2022
59005,Allennes-les-Marais,3545,59,32,20041.0,21.8,18.4,insee_stats_dep_2022
59006,L'Orée de Mormal,619,59,32,21000.0,21.5,19.9,insee_stats_dep_2022
59007,Anhiers,888,59,32,18974.0,24.9,28.0,insee_stats_dep_2022
59008,Aniche,9963,59,32,19932.0,19.6,17.4,insee_stats_dep_2022
59009,Villeneuve-d'Ascq,62868,59,32,26381.0,14.0,16.6,insee_stats_dep_2022
59010,Anneux,258,59,32,12878.0,28.9,30.5,insee_stats_dep_2022
59011,Annœullin,10847,59,32,21442.0,23.6,23.9,insee_stats_dep_2022
59012,Anor,3099,59,32,17517.0,26.5,31.1,insee_stats_dep_2022
59013,Anstaing,1631,59,32,20011.0,24.0,23.6,insee_stats_dep_2022
59014,Anzin,13183,59,32,24318.0,15.4,16.5,insee_stats_dep_2022
59015,Arleux,3125,59,32,18339.0,28.0,25.7,insee_stats_dep_2022
59016,Armbouts-Cappel,2077,59,32,18640.0,23.7,25.6,insee_stats_dep_2022
59017,Armentières,26998,59,32,20757.0,24.0,25.9,insee_stats_dep_2022
59018,Arnèke,1594,59,32,17360.0,27.3,29.9,insee_stats_dep_2022
59019,Artres,1082,59,32,17087.0,24.0,28.1,insee_stats_dep_2022
59021,Assevent,1769,59,32,21352.0,22.2,21.2,insee_stats_dep_2022
59022,Attiches,2245,59,32,22340.0,21.2,18.3,insee_stats_dep_2022
59023,Aubencheul-au-Bac,549,59,32,17052.0,28.4,29.9,insee_stats_dep_2022
59024,Auberchicourt,4626,59,32,24480.0,18.4,15.0,insee_stats_dep_2022
59025,Aubers,1749,59,32,18990.0,25.4,30.1,insee_stats_dep_2022
59026,Aubigny-au-Bac,1143,59,32,20740.0,20.6,19.4,insee_stats_dep_2022
59027,Aubry-du-Hainaut,1705,59,32,16572.0,25.1,27.7,insee_stats_dep_2022
59028,Auby,7083,59,32,22015.0,20.8,21.9,insee_stats_dep_2022
59029,Auchy-lez-Orchies,1599,59,32,13926.0,31.1,33.1,insee_stats_dep_2022
59031,Audignies,359,59,32,23944.0,22.0,19.0,insee_stats_dep_2022
59032,Aulnoy-lez-Valenciennes,7080,59,32,21385.0,24.5,28.0,insee_stats_dep_2022
59033,Aulnoye-Aymeries,8612,59,32,20543.0,20.8,19.7,insee_stats_dep_2022
59034,Avelin,2561,59,32,16052.0,29.3,32.5,insee_stats_dep_2022
59035,Avesnelles,2232,59,32,18456.0,24.0,19.5,insee_stats_dep_2022
59036,Avesnes-sur-Helpe,4012,59,32,21165.0,18.9,16.9,insee_stats_dep_2022
59037,Avesnes-les-Aubert,3562,59,32,16555.0,28.6,30.4,insee_stats_dep_2022
59038,Avesnes-le-Sec,1458,59,32,20328.0,23.7,26.4,insee_stats_dep_2022
59039,Awoingt,757,59,32,24423.0,19.0,18.6,insee_stats_dep_2022
59041,Bachant,2230,59,32,20646.0,24.0,20.3,insee_stats_dep_2022
59042,Bachy,1898,59,32,19252.0,27.4,32.1,insee_stats_dep_2022
59043,Bailleul,14732,59,32,23704.0,22.2,18.2,insee_stats_dep_2022
59044,Baisieux,5545,59,32,17226.0,22.9,23.5,insee_stats_dep_2022
59045,Baives,158,59,32,18520.0,23.0,25.4,insee_stats_dep_2022
59046,Bambecque,845,59,32,15824.0,30.5,30.7,insee_stats_dep_2022
59047,Banteux,339,59,32,13276.0,34.2,35.2,insee_stats_dep_2022
59048,Bantigny,494,59,32,18311.0,26.2,28.1,insee_stats_dep_2022
59049,Bantouzelle,441,59,32,21060.0,23.0,22.9,insee_stats_dep_2022
59050,Bas-Lieu,348,59,32,15979.0,23.7,21.1,insee_stats_dep_2022
59051,La Bassée,6650,59,32,22611.0,20.3,20.1,insee_stats_dep_2022
59052,Bauvin,5249,59,32,18022.0,25.4,29.4,insee_stats_dep_2022
59053,Bavay,3249,59,32,22245.0,19.0,21.6,insee_stats_dep_2022
59054,Bavinchove,1045,59,32,24098.0,21.0,18.4,insee_stats_dep_2022
59055,Bazuel,551,59,32,14421.0,30.9,33.7,insee_stats_dep_2022
59056,Beaucamps-Ligny,845,59,32,16599.0,29.3,31.9,insee_stats_dep_2022
59057,Beaudignies,574,59,32,18496.0,25.6,28.8,insee_stats_dep_2022
59058,Beaufort,995,59,32,15077.0,26.7,21.4,insee_stats_dep_2022
59059,Beaumont-en-Cambrésis,458,59,32,25255.0,20.2,22.4,insee_stats_dep_2022
59060,Beaurain,234,59,32,17763.0,27.5,24.1,insee_stats_dep_2022
59061,Beaurepaire-sur-Sambre,272,59,32,14304.0,34.3,36.2,insee_stats_dep_2022
59062,Beaurieux,169,59,32,23972.0,18.0,20.8,insee_stats_dep_2022
59063,Beauvois-en-Cambrésis,1933,59,32,18000.0,25.1,27.7,insee_stats_dep_2022
59064,Bellaing,1301,59,32,23025.0,19.4,17.2,insee_stats_dep_2022
59065,Bellignies,810,59,32,23053.0,17.8,18.6,insee_stats_dep_2022
59066,Bérelles,163,59,32,18562.0,26.2,29.5,insee_stats_dep_2022
59067,Bergues,3525,59,32,20340.0,23.5,21.9,insee_stats_dep_2022
59068,Berlaimont,3159,59,32,16767.0,28.6,28.8,insee_stats_dep_2022
59069,Bermerain,778,59,32,15951.0,31.3,25.7,insee_stats_dep_2022
59071,Bersée,2318,59,32,20530.0,23.4,28.0,insee_stats_dep_2022
59072,Bersillies,237,59,32,13388.0,33.0,31.3,insee_stats_dep_2022
59073,Berthen,627,59,32,20006.0,25.4,21.6,insee_stats_dep_2022
59074,Bertry,2140,59,32,23995.0,18.0,14.9,insee_stats_dep_2022
59075,Béthencourt,689,59,32,15593.0,28.4,30.4,insee_stats_dep_2022
59076,Bettignies,343,59,32,15004.0,29.1,31.9,insee_stats_dep_2022
59077,Bettrechies,253,59,32,23303.0,17.8,19.6,insee_stats_dep_2022
59078,Beugnies,599,59,32,17380.0,29.2,27.7,insee_stats_dep_2022
59079,Beuvrages,6796,59,32,18592.0,26.8,27.6,insee_stats_dep_2022
59080,Beuvry-la-Forêt,2861,59,32,20261.0,25.0,29.1,insee_stats_dep_2022
59081,Bévillers,529,59,32,18487.0,25.0,24.9,insee_stats_dep_2022
59082,Bierne,1716,59,32,17842.0,29.6,29.6,insee_stats_dep_2022
59083,Bissezeele,239,59,32,20999.0,21.6,25.7,insee_stats_dep_2022
59084,Blaringhem,2008,59,32,18375.0,24.5,28.5,insee_stats_dep_2022
59085,Blécourt,313,59,32,15576.0,28.2,28.7,insee_stats_dep_2022
59086,Boeschepe,2244,59,32,17299.0,27.4,29.0,insee_stats_dep_2022
59087,Boëseghem,766,59,32,15249.0,30.7,35.7,insee_stats_dep_2022
59088,Bois-Grenier,1775,59,32,22183.0,17.2,15.8,insee_stats_dep_2022
59089,Bollezeele,1445,59,32,22569.0,22.4,19.1,insee_stats_dep_2022
59090,Bondues,9747,59,32,13983.0,30.1,26.0,insee_stats_dep_2022
59091,Borre,553,59,32,21699.0,19.9,16.0,insee_stats_dep_2022
59092,Bouchain,4113,59,32,15480.0,31.1,26.8,insee_stats_dep_2022
59093,Boulogne-sur-Helpe,291,59,32,14180.0,31.1,26.3,insee_stats_dep_2022
59094,Bourbourg,6931,59,32,15862.0,29.0,28.8,insee_stats_dep_2022
59096,Bourghelles,1682,59,32,14766.0,28.6,25.7,insee_stats_dep_2022
59097,Boursies,360,59,32,19540.0,24.9,24.3,insee_stats_dep_2022
59098,Bousbecque,4978,59,32,22442.0,21.6,22.2,insee_stats_dep_2022
59099,Bousies,1769,59,32,18361.0,28.1,28.4,insee_stats_dep_2022
59100,Bousignies,339,59,32,19273.0,22.9,25.8,insee_stats_dep_2022
59101,Bousignies-sur-Roc,369,59,32,17237.0,30.7,26.5,insee_stats_dep_2022
59102,Boussières-en-Cambrésis,436,59,32,19011.0,24.3,26.5,insee_stats_dep_2022
59103,Boussières-sur-Sambre,522,59,32,16211.0,33.6,36.6,insee_stats_dep_2022
59104,Boussois,3123,59,32,17878.0,29.6,32.9,insee_stats_dep_2022
59105,Bouvignies,1580,59,32,19915.0,23.7,25.5,insee_stats_dep_2022
59106,Bouvines,766,59,32,17709.0,27.1,31.6,insee_stats_dep_2022
59107,Bray-Dunes,4189,59,32,22289.0,20.2,22.7,insee_stats_dep_2022
59108,Briastre,689,59,32,16330.0,29.6,24.1,insee_stats_dep_2022
59109,Brillon,771,59,32,19955.0,24.9,21.0,insee_stats_dep_2022
59110,Brouckerque,1452,59,32,20331.0,25.1,22.3,insee_stats_dep_2022
59111,Broxeele,425,59,32,24237.0,16.6,13.8,insee_stats_dep_2022
59112,Bruay-sur-l'Escaut,11644,59,32,23714.0,21.9,19.9,insee_stats_dep_2022
59113,Bruille-lez-Marchiennes,1340,59,32,21619.0,22.0,23.5,insee_stats_dep_2022
59114,Bruille-Saint-Amand,1698,59,32,20875.0,24.6,24.5,insee_stats_dep_2022
59115,Brunémont,704,59,32,20920.0,26.3,28.2,insee_stats_dep_2022
59116,Bry,390,59,32,17318.0,26.4,23.8,insee_stats_dep_2022
59117,Bugnicourt,1095,59,32,16902.0,30.3,24.8,insee_stats_dep_2022
59118,Busigny,2435,59,32,18723.0,27.2,30.2,insee_stats_dep_2022
59119,Buysscheure,582,59,32,18518.0,26.2,25.1,insee_stats_dep_2022
59120,Caëstre,1951,59,32,15321.0,26.3,23.3,insee_stats_dep_2022
59121,Cagnoncles,663,59,32,18830.0,26.4,28.9,insee_stats_dep_2022
59122,Cambrai,31134,59,32,18657.0,23.5,21.8,insee_stats_dep_2022
59123,Camphin-en-Carembault,1737,59,32,19292.0,23.1,24.4,insee_stats_dep_2022
59124,Camphin-en-Pévèle,2518,59,32,25725.0,21.9,22.7,insee_stats_dep_2022
59125,Cantaing-sur-Escaut,410,59,32,17662.0,25.7,26.7,insee_stats_dep_2022
59126,Cantin,1741,59,32,15343.0,30.0,27.4,insee_stats_dep_2022
59127,Capelle,135,59,32,18618.0,24.9,26.5,insee_stats_dep_2022
59128,Capinghem,2728,59,32,18597.0,24.5,25.4,insee_stats_dep_2022
59129,Cappelle-en-Pévèle,2257,59,32,21426.0,27.6,23.8,insee_stats_dep_2022
59130,Cappelle-Brouck,1169,59,32,16012.0,30.7,36.5,insee_stats_dep_2022
59131,Cappelle-la-Grande,7839,59,32,17462.0,25.8,24.8,insee_stats_dep_2022
59132,Carnières,983,59,32,12120.0,31.5,26.5,insee_stats_dep_2022
59133,Carnin,1105,59,32,19167.0,25.3,29.5,insee_stats_dep_2022
59134,Cartignies,1209,59,32,15530.0,29.4,27.4,insee_stats_dep_2022
59135,Cassel,2198,59,32,21377.0,20.5,16.8,insee_stats_dep_2022
59136,Le Cateau-Cambrésis,6764,59,32,20341.0,21.3,21.6,insee_stats_dep_2022
59137,Catillon-sur-Sambre,781,59,32,18870.0,27.7,26.1,insee_stats_dep_2022
59138,Cattenières,689,59,32,14529.0,29.5,29.6,insee_stats_dep_2022
59139,Caudry,13833,59,32,20601.0,23.3,27.4,insee_stats_dep_2022
59140,Caullery,467,59,32,16415.0,31.3,32.8,insee_stats_dep_2022
59141,Cauroir,579,59,32,15412.0,30.2,34.2,insee_stats_dep_2022
59142,Cerfontaine,646,59,32,12750.0,31.0,35.6,insee_stats_dep_2022
59143,La Chapelle-d'Armentières,8754,59,32,18233.0,29.4,23.9,insee_stats_dep_2022
59144,Château-l'Abbaye,917,59,32,14695.0,31.2,29.8,insee_stats_dep_2022
59145,Chemy,766,59,32,22429.0,18.7,17.5,insee_stats_dep_2022
59146,Chéreng,3078,59,32,20093.0,22.9,18.8,insee_stats_dep_2022
59147,Choisies,43,59,32,18912.0,24.4,28.0,insee_stats_dep_2022
59148,Clairfayts,357,59,32,21335.0,19.5,17.8,insee_stats_dep_2022
59149,Clary,1088,59,32,20108.0,24.9,20.8,insee_stats_dep_2022
59150,Cobrieux,563,59,32,15645.0,23.3,24.5,insee_stats_dep_2022
59151,Colleret,1541,59,32,13304.0,32.6,33.4,insee_stats_dep_2022
59152,Comines,12731,59,32,23412.0,20.2,18.9,insee_stats_dep_2022
59153,Condé-sur-l'Escaut,9253,59,32,17755.0,25.2,20.4,insee_stats_dep_2022
59155,Coudekerque-Branche,20787,59,32,20549.0,23.0,26.2,insee_stats_dep_2022
59156,Courchelettes,2855,59,32,19193.0,24.9,27.4,insee_stats_dep_2022
59157,Cousolre,2153,59,32,24850.0,18.2,18.2,insee_stats_dep_2022
59158,Coutiches,3436,59,32,24407.0,17.5,17.0,insee_stats_dep_2022
59159,Craywick,791,59,32,14918.0,33.2,27.2,insee_stats_dep_2022
59160,Crespin,4532,59,32,21747.0,19.3,20.9,insee_stats_dep_2022
59161,Crèvecœur-sur-l'Escaut,716,59,32,16651.0,29.5,26.2,insee_stats_dep_2022
59162,Crochte,659,59,32,16771.0,28.9,31.1,insee_stats_dep_2022
59163,Croix,20566,59,32,23723.0,21.7,20.0,insee_stats_dep_2022
59164,Croix-Caluyau,238,59,32,18478.0,24.6,26.9,insee_stats_dep_2022
59165,Cuincy,6467,59,32,22535.0,19.6,18.7,insee_stats_dep_2022
59166,Curgies,1333,59,32,18899.0,27.1,29.8,insee_stats_dep_2022
59167,Cuvillers,177,59,32,18298.0,25.8,25.9,insee_stats_dep_2022
59168,Cysoing,4839,59,32,18292.0,24.6,25.6,insee_stats_dep_2022
59169,Damousies,205,59,32,24923.0,17.4,20.0,insee_stats_dep_2022
59170,Dechy,5338,59,32,19022.0,23.2,21.2,insee_stats_dep_2022
59171,Dehéries,43,59,32,15889.0,29.7,29.1,insee_stats_dep_2022
59172,Denain,20665,59,32,18991.0,22.6,26.7,insee_stats_dep_2022
59173,Deûlémont,1778,59,32,20104.0,21.2,18.5,insee_stats_dep_2022
59174,Dimechaux,327,59,32,18814.0,22.0,20.2,insee_stats_dep_2022
59175,Dimont,289,59,32,16948.0,29.1,25.9,insee_stats_dep_2022
59176,Doignies,325,59,32,18759.0,24.9,29.4,insee_stats_dep_2022
59177,Dompierre-sur-Helpe,815,59,32,17458.0,27.2,28.8,insee_stats_dep_2022
59178,Douai,40250,59,32,22723.0,18.9,18.9,insee_stats_dep_2022
59179,Douchy-les-Mines,10109,59,32,19074.0,23.6,19.3,insee_stats_dep_2022
59180,Le Doulieu,1436,59,32,19990.0,24.7,20.2,insee_stats_dep_2022
59181,Dourlers,536,59,32,18799.0,26.4,28.6,insee_stats_dep_2022
59182,Drincham,281,59,32,17227.0,30.7,30.6,insee_stats_dep_2022
59183,Dunkerque,86263,59,32,21931.0,20.8,19.2,insee_stats_dep_2022
59184,Ebblinghem,660,59,32,17362.0,26.6,26.3,insee_stats_dep_2022
59185,Écaillon,1869,59,32,17257.0,27.7,29.7,insee_stats_dep_2022
59186,Eccles,94,59,32,17818.0,22.3,18.4,insee_stats_dep_2022
59187,Éclaibes,269,59,32,20641.0,23.9,22.7,insee_stats_dep_2022
59188,Écuélin,145,59,32,21078.0,25.4,30.4,insee_stats_dep_2022
59189,Eecke,1213,59,32,21724.0,23.4,25.0,insee_stats_dep_2022
59190,Élesmes,1013,59,32,16082.0,28.8,33.7,insee_stats_dep_2022
59191,Élincourt,606,59,32,20092.0,25.4,29.5,insee_stats_dep_2022
59192,Émerchicourt,804,59,32,16462.0,27.6,26.1,insee_stats_dep_2022
59193,Emmerin,3026,59,32,21250.0,21.9,20.2,insee_stats_dep_2022
59194,Englefontaine,1291,59,32,21357.0,19.2,21.2,insee_stats_dep_2022
59195,Englos,618,59,32,15435.0,29.6,27.4,insee_stats_dep_2022
59196,Ennetières-en-Weppes,1280,59,32,13177.0,35.2,29.4,insee_stats_dep_2022
59197,Ennevelin,2416,59,32,16733.0,27.4,26.4,insee_stats_dep_2022
59198,Eppe-Sauvage,237,59,32,13430.0,30.8,27.7,insee_stats_dep_2022
59199,Erchin,670,59,32,12423.0,35.4,37.7,insee_stats_dep_2022
59200,Eringhem,462,59,32,22041.0,21.1,22.0,insee_stats_dep_2022
59201,Erquinghem-le-Sec,620,59,32,23275.0,20.3,16.4,insee_stats_dep_2022
59202,Erquinghem-Lys,5341,59,32,16176.0,28.3,30.7,insee_stats_dep_2022
59203,Erre,1586,59,32,18126.0,26.5,29.3,insee_stats_dep_2022
59204,Escarmain,479,59,32,20325.0,23.7,23.6,insee_stats_dep_2022
59205,Escaudain,9039,59,32,22260.0,22.3,19.7,insee_stats_dep_2022
59206,Escaudœuvres,3171,59,32,19723.0,28.0,32.4,insee_stats_dep_2022
59207,Escautpont,4202,59,32,23917.0,22.7,23.0,insee_stats_dep_2022
59208,Escobecques,302,59,32,16907.0,23.6,19.8,insee_stats_dep_2022
59209,Esnes,656,59,32,21016.0,26.6,28.4,insee_stats_dep_2022
59210,Esquelbecq,2137,59,32,21481.0,20.9,20.0,insee_stats_dep_2022
59211,Esquerchin,893,59,32,18654.0,27.8,24.5,insee_stats_dep_2022
59212,Estaires,6525,59,32,13972.0,32.4,29.3,insee_stats_dep_2022
59213,Estourmel,475,59,32,20676.0,21.7,25.9,insee_stats_dep_2022
59214,Estrées,1134,59,32,12127.0,34.2,29.1,insee_stats_dep_2022
59215,Estreux,937,59,32,21343.0,25.5,21.8,insee_stats_dep_2022
59216,Eswars,363,59,32,20095.0,22.8,23.8,insee_stats_dep_2022
59217,Eth,328,59,32,19766.0,22.7,26.6,insee_stats_dep_2022
59218,Étrœungt,1233,59,32,19200.0,22.4,22.5,insee_stats_dep_2022
59219,Estrun,725,59,32,18169.0,25.0,24.7,insee_stats_dep_2022
59220,Faches-Thumesnil,18619,59,32,20358.0,21.9,17.6,insee_stats_dep_2022
59221,Famars,2474,59,32,21435.0,19.9,19.4,insee_stats_dep_2022
59222,Faumont,2278,59,32,20975.0,24.5,25.1,insee_stats_dep_2022
59223,Le Favril,506,59,32,16728.0,28.6,29.9,insee_stats_dep_2022
59224,Féchain,1635,59,32,20949.0,25.3,26.1,insee_stats_dep_2022
59225,Feignies,6703,59,32,24666.0,19.8,20.9,insee_stats_dep_2022
59226,Felleries,1433,59,32,18103.0,27.3,29.8,insee_stats_dep_2022
59227,Fenain,5441,59,32,20028.0,26.8,30.6,insee_stats_dep_2022
59228,Férin,1432,59,32,17592.0,28.9,34.6,insee_stats_dep_2022
59229,Féron,514,59,32,21158.0,24.1,25.8,insee_stats_dep_2022
59230,Ferrière-la-Grande,5131,59,32,18338.0,25.0,28.1,insee_stats_dep_2022
59231,Ferrière-la-Petite,1024,59,32,15479.0,31.5,32.7,insee_stats_dep_2022
59232,La Flamengrie,431,59,32,17171.0,25.9,21.7,insee_stats_dep_2022
59233,Flaumont-Waudrechies,342,59,32,17957.0,30.0,31.4,insee_stats_dep_2022
59234,Flers-en-Escrebieux,5424,59,32,23302.0,19.5,20.0,insee_stats_dep_2022
59236,Flesquières,276,59,32,13934.0,32.8,27.3,insee_stats_dep_2022
59237,Flêtre,923,59,32,20322.0,25.2,24.9,insee_stats_dep_2022
59238,Flines-lès-Mortagne,1685,59,32,18883.0,23.9,24.7,insee_stats_dep_2022
59239,Flines-lez-Raches,5745,59,32,20064.0,23.2,20.1,insee_stats_dep_2022
59240,Floursies,131,59,32,15960.0,29.3,27.1,insee_stats_dep_2022
59241,Floyon,505,59,32,22481.0,20.6,19.9,insee_stats_dep_2022
59242,Fontaine-au-Bois,687,59,32,16753.0,30.6,33.0,insee_stats_dep_2022
59243,Fontaine-au-Pire,1214,59,32,22388.0,18.6,21.8,insee_stats_dep_2022
59244,Fontaine-Notre-Dame,1754,59,32,24382.0,19.3,15.5,insee_stats_dep_2022
59246,Forest-en-Cambrésis,549,59,32,19280.0,22.7,21.3,insee_stats_dep_2022
59247,Forest-sur-Marque,1662,59,32,21457.0,19.8,23.4,insee_stats_dep_2022
59249,Fourmies,11449,59,32,22362.0,21.9,24.1,insee_stats_dep_2022
59250,Fournes-en-Weppes,2179,59,32,17067.0,24.7,22.7,insee_stats_dep_2022
59251,Frasnoy,389,59,32,17688.0,24.0,26.1,insee_stats_dep_2022
59252,Frelinghien,2609,59,32,20812.0,22.4,25.6,insee_stats_dep_2022
59253,Fresnes-sur-Escaut,7354,59,32,22719.0,21.3,20.6,insee_stats_dep_2022
59254,Fressain,919,59,32,16481.0,26.9,30.7,insee_stats_dep_2022
59255,Fressies,571,59,32,20527.0,22.5,24.5,insee_stats_dep_2022
59256,Fretin,3214,59,32,19462.0,25.0,27.6,insee_stats_dep_2022
59257,Fromelles,1161,59,32,17457.0,26.2,22.3,insee_stats_dep_2022
59258,Genech,2803,59,32,21379.0,20.4,19.0,insee_stats_dep_2022
59259,Ghissignies,505,59,32,18686.0,24.8,25.8,insee_stats_dep_2022
59260,Ghyvelde,4133,59,32,21790.0,21.5,23.9,insee_stats_dep_2022
59261,Glageon,1699,59,32,12120.0,34.0,31.2,insee_stats_dep_2022
59262,Godewaersvelde,2024,59,32,18793.0,23.6,28.0,insee_stats_dep_2022
59263,Gœulzin,1070,59,32,20266.0,20.4,21.6,insee_stats_dep_2022
59264,Gognies-Chaussée,723,59,32,21664.0,22.3,24.8,insee_stats_dep_2022
59265,Gommegnies,2264,59,32,23454.0,20.5,19.2,insee_stats_dep_2022
59266,Gondecourt,4148,59,32,17379.0,22.3,20.7,insee_stats_dep_2022
59267,Gonnelieu,279,59,32,20645.0,20.3,24.2,insee_stats_dep_2022
59268,La Gorgue,5616,59,32,20808.0,18.4,17.1,insee_stats_dep_2022
59269,Gouzeaucourt,1413,59,32,16450.0,27.7,24.8,insee_stats_dep_2022
